0.8946,0.0238,0.0765,0.0000,0.0210,0.0000,0.0000,0.0000,0.0114,0.0063,0.0000,0.0348,0.0000,0.0024,0.0000,0.0000,0.0476,0.0381,0.0079,0.0035,0.0045,0.0240,0.0097,0.0000,0.0000,0.0024,0.0237,0.0000
0.0051,0.6991,0.0075,0.0000,0.0210,0.0074,0.0023,0.0125,0.0114,0.0021,0.0159,0.0072,0.0000,0.0000,0.0066,0.0000,0.0079,0.0000,0.0094,0.0000,0.0045,0.0260,0.0122,0.0000,0.2105,0.0000,0.0129,0.0000
0.0051,0.0043,0.6477,0.0000,0.0210,0.0000,0.0000,0.0000,0.0114,0.0042,0.0159,0.0188,0.0000,0.0000,0.0000,0.0000,0.0159,0.0095,0.0031,0.0035,0.0067,0.0260,0.0073,0.0000,0.0039,0.0048,0.0043,0.0000
0.0000,0.0022,0.0030,0.7246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0159,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0095,0.0016,0.0561,0.0000,0.0042,0.0049,0.0000,0.0000,0.0071,0.0043,0.0000
0.0000,0.0000,0.0075,0.0000,0.5594,0.0148,0.0000,0.0000,0.0000,0.0042,0.0000,0.0058,0.0106,0.0000,0.0000,0.0000,0.0000,0.0000,0.0016,0.0000,0.0022,0.0010,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
0.0000,0.0000,0.0000,0.0000,0.0070,0.6519,0.0000,0.0000,0.0114,0.0000,0.0000,0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0031,0.0000,0.0045,0.0021,0.0000,0.0000,0.0019,0.0000,0.0022,0.0000
0.0000,0.0022,0.0165,0.0290,0.0280,0.0074,0.9748,0.0125,0.0000,0.0000,0.0159,0.0116,0.0000,0.0024,0.0044,0.0000,0.0317,0.0190,0.0094,0.0088,0.0045,0.0073,0.0146,0.0000,0.0000,0.0190,0.0065,0.0000
0.0026,0.0000,0.0045,0.0000,0.0000,0.0000,0.0000,0.8000,0.0000,0.0000,0.0000,0.0000,0.0053,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0281,0.0000,0.0094,0.0024,0.0000,0.0000,0.0000,0.0043,0.0000
0.0000,0.0000,0.0015,0.0000,0.0140,0.0370,0.0000,0.0000,0.8523,0.0000,0.0000,0.0014,0.0000,0.0000,0.0022,0.0000,0.0000,0.0000,0.0016,0.0000,0.0000,0.0000,0.0000,0.1226,0.0019,0.0000,0.0000,0.0000
0.0000,0.0043,0.0060,0.0000,0.0350,0.0222,0.0000,0.0000,0.0114,0.9116,0.0000,0.0217,0.0106,0.0000,0.0155,0.0000,0.0000,0.0000,0.0220,0.0000,0.0000,0.0094,0.0000,0.0000,0.0058,0.0000,0.0043,0.0000
0.0026,0.0498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.9048,0.0043,0.0000,0.0000,0.0066,0.0000,0.0000,0.0000,0.0157,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000
0.0026,0.0087,0.0120,0.0000,0.0210,0.0000,0.0023,0.0125,0.0000,0.0063,0.0000,0.6217,0.0106,0.0024,0.0022,0.0000,0.0397,0.0095,0.0157,0.0000,0.0112,0.0219,0.0049,0.0000,0.0000,0.0000,0.0043,0.0000
0.0360,0.0519,0.0435,0.0000,0.1678,0.0593,0.0023,0.0500,0.0000,0.0253,0.0159,0.0652,0.9259,0.0049,0.0111,0.0000,0.0952,0.0762,0.0567,0.0175,0.0134,0.0302,0.0195,0.0377,0.0039,0.0095,0.0796,0.0000
0.0000,0.0000,0.0075,0.0435,0.0000,0.0000,0.0023,0.0000,0.0114,0.0000,0.0000,0.0087,0.0053,0.9731,0.0000,0.0000,0.0079,0.0000,0.0031,0.0860,0.0022,0.0104,0.0268,0.0000,0.0000,0.0071,0.0172,0.0000
0.0000,0.0043,0.0075,0.0000,0.0000,0.0444,0.0000,0.0000,0.0000,0.0063,0.0000,0.0087,0.0000,0.0000,0.9071,0.0000,0.0000,0.0000,0.0661,0.0035,0.0157,0.0115,0.0024,0.0000,0.0000,0.0000,0.0108,0.0000
0.0129,0.0022,0.0690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0043,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0016,0.0035,0.0022,0.0063,0.0000,0.0000,0.0039,0.0000,0.0000,0.0000
0.0051,0.0022,0.0075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0029,0.0000,0.0000,0.0000,0.0000,0.6032,0.0095,0.0016,0.0018,0.0000,0.0063,0.0000,0.0000,0.0000,0.0000,0.0108,0.0000
0.0000,0.0000,0.0000,0.0435,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0101,0.0159,0.0000,0.0000,0.0000,0.0000,0.7333,0.0016,0.0000,0.0000,0.0000,0.0024,0.0000,0.0000,0.0000,0.0086,0.0000
0.0000,0.0022,0.0060,0.0000,0.0000,0.0074,0.0000,0.0000,0.0000,0.0147,0.0159,0.0188,0.0053,0.0000,0.0111,0.0000,0.0000,0.0000,0.7165,0.0000,0.0022,0.0073,0.0024,0.0000,0.0000,0.0024,0.0043,0.0000
0.0026,0.0000,0.0120,0.1449,0.0000,0.0000,0.0000,0.0125,0.0000,0.0000,0.0000,0.0072,0.0000,0.0024,0.0000,0.0000,0.0079,0.0000,0.0047,0.6860,0.0045,0.0594,0.0073,0.0000,0.0000,0.0310,0.0043,0.0323
0.0051,0.0022,0.0030,0.0000,0.0210,0.0889,0.0000,0.0000,0.0114,0.0021,0.0000,0.0304,0.0000,0.0024,0.0133,0.0000,0.0079,0.0000,0.0205,0.0018,0.8792,0.0250,0.0000,0.0660,0.0000,0.0000,0.0237,0.0000
0.0077,0.0022,0.0135,0.0000,0.0000,0.0296,0.0023,0.0125,0.0000,0.0021,0.0000,0.0145,0.0000,0.0024,0.0022,0.0000,0.0159,0.0000,0.0000,0.0140,0.0045,0.4635,0.0122,0.0000,0.0019,0.0071,0.0043,0.0000
0.0026,0.0043,0.0165,0.0000,0.0070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0159,0.0000,0.0024,0.0022,0.0000,0.0238,0.0095,0.0047,0.0211,0.0067,0.0854,0.8297,0.0000,0.0078,0.0048,0.0430,0.0161
0.0000,0.0000,0.0015,0.0000,0.0070,0.0148,0.0000,0.0000,0.0568,0.0021,0.0000,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0047,0.0018,0.0022,0.0010,0.0000,0.7547,0.0019,0.0000,0.0043,0.0000
0.0103,0.1234,0.0030,0.0000,0.0070,0.0000,0.0000,0.0000,0.0114,0.0000,0.0000,0.0116,0.0000,0.0000,0.0000,0.0000,0.0079,0.0095,0.0047,0.0000,0.0089,0.0281,0.0024,0.0000,0.7505,0.0000,0.0108,0.0000
0.0000,0.0000,0.0060,0.0145,0.0070,0.0000,0.0115,0.0000,0.0000,0.0021,0.0000,0.0159,0.0053,0.0024,0.0044,0.0000,0.0000,0.0000,0.0063,0.0579,0.0000,0.0510,0.0122,0.0094,0.0000,0.9000,0.0065,0.0000
0.0051,0.0108,0.0210,0.0000,0.0559,0.0148,0.0023,0.0250,0.0000,0.0105,0.0000,0.0507,0.0053,0.0024,0.0111,0.0000,0.0873,0.0381,0.0157,0.0053,0.0179,0.0792,0.0219,0.0094,0.0058,0.0048,0.6237,0.0323
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0125,0.0000,0.0000,0.0000,0.0014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0095,0.0000,0.0000,0.0022,0.0031,0.0049,0.0000,0.0000,0.0000,0.0731,0.9194
