0.9293,0.0130,0.0501,0.0000,0.0000,0.0000,0.0000,0.0160,0.0000,0.0047,0.0167,0.0385,0.0080,0.0198,0.0000,0.0000,0.0241,0.0278,0.0036,0.0050,0.0000,0.0191,0.0023,0.0000,0.0026,0.0000,0.0395,0.0000
0.0076,0.8523,0.0086,0.0000,0.0000,0.0183,0.0000,0.0000,0.0000,0.0024,0.1833,0.0311,0.0060,0.0059,0.0132,0.0000,0.0000,0.0000,0.0232,0.0000,0.0045,0.0510,0.0092,0.0000,0.0607,0.0000,0.0258,0.0000
0.0076,0.0000,0.7599,0.0000,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0083,0.0163,0.0000,0.0218,0.0000,0.0000,0.0000,0.0000,0.0018,0.0034,0.0022,0.0212,0.0023,0.0000,0.0026,0.0000,0.0120,0.0000
0.0025,0.0000,0.0000,0.7115,0.0000,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0396,0.0000,0.0000,0.0000,0.0139,0.0000,0.0621,0.0000,0.0021,0.0023,0.0000,0.0000,0.0000,0.0000,0.0000
0.0000,0.0000,0.0017,0.0000,0.8444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0089,0.0159,0.0000,0.0000,0.0000,0.0120,0.0000,0.0018,0.0000,0.0022,0.0011,0.0023,0.0000,0.0000,0.0000,0.0069,0.0000
0.0000,0.0000,0.0000,0.0000,0.0000,0.8073,0.0000,0.0000,0.0000,0.0024,0.0000,0.0000,0.0000,0.0000,0.0022,0.0000,0.0000,0.0000,0.0018,0.0000,0.0022,0.0021,0.0000,0.0125,0.0000,0.0000,0.0086,0.0000
0.0000,0.0000,0.0017,0.0000,0.0000,0.0000,0.8574,0.0000,0.0000,0.0000,0.0000,0.0030,0.0040,0.0079,0.0000,0.0000,0.0120,0.0000,0.0018,0.0084,0.0000,0.0085,0.0023,0.0000,0.0000,0.0037,0.0086,0.0000
0.0000,0.0000,0.0017,0.0000,0.0000,0.0000,0.0000,0.6800,0.0000,0.0000,0.0000,0.0030,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0042,0.0092,0.0000,0.0000,0.0000,0.0052,0.0000
0.0000,0.0000,0.0000,0.0000,0.0111,0.0367,0.0000,0.0000,0.9365,0.0000,0.0000,0.0192,0.0159,0.0020,0.0000,0.0000,0.0000,0.0000,0.0018,0.0000,0.0022,0.0011,0.0000,0.0750,0.0000,0.0000,0.0086,0.0000
0.0025,0.0000,0.0104,0.0000,0.0444,0.0275,0.0000,0.0080,0.0000,0.9505,0.0083,0.0488,0.0080,0.0040,0.0000,0.0000,0.0000,0.0000,0.0285,0.0000,0.0089,0.0149,0.0069,0.0000,0.0026,0.0000,0.0069,0.0000
0.0000,0.0155,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7167,0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0034,0.0000
